year,month,month_str,day,category,match,place
822,,,,birth, ولد في ليلة عيد الاضحى سنة اثنتين وعشرين وثمانمائة باسيوط,اسيوط
33,,,,death, ومات له اخ اسمه سعد كان ممن اشتغل واخذ عن القاياتي وغيره بالطاعون سنة ثلاث وثلاثين,
56,,,,, وجلس بجامع الصالح مدة وناب في القضاء عن العلم البلقيني فمن بعده ثم كتب التوقيع بباب زكريا وحج في سنة ست وخمسين,
96,5.0,جمادى الاولى,,death, مات في جمادى الاولى سنة ست وتسعين,
