year,month,month_str,day,category,match,place
730.0,,,,birth, ذكر انه ولد سنة ثلاثين وسبعمائة,
,,,10.0,death, وتخل عن دنيا طائلة حيث تركها واثر الاقامة بمكة على طريقة حميدة حتى مات بها بعد مجاورته نحو خمس عشرة سنة,
5.0,3.0,ربيع الاول,2.0,, في النصف الثاني من ربيع الاول سنة خمس,
46.0,5.0,جمادى الاولى,,death, مات في جمادى الاولى سنة ست واربعين,
