year,month,month_str,day,category,match,place
749,8.0,شعبان,13.0,birth, ولد في ليلة ثالث عشر شعبان سنة تسع واربعين وسبعمائة ببيت,بيت
55,,,,death, المقدس ومات ابوه في سنة خمس وخمسين,
38,4.0,ربيع الثاني,7.0,death, مات في يوم الثلاثاء سابع ربيع الثاني سنة ثمان وثلاثين ببيت,بيت
