year,month,month_str,day,category,match,place
49,,,,death, مات سنة تسع واربعين,
6,11.0,ذي القعدة,,death, مات بينبع قافلا لمكة باستدعاء السيد حسن بن عجلان في ذي القعدة سنة ست,
