year,month,month_str,day,category,match,place
53,4.0,ربيع الاخر,2.0,death, مات مقتولا ظلما في ثاني ربيع الاخر سنة ثلاث وخمسين,
8,,,,death, كان ابوه زيان من عظاء شيوخ بني مرين حتى مات سنة ثمان,
