year,month,month_str,day,category,match,place
819,1.0,محرم,,birth, ولد في المحرم سنة تسع عشرة وثمانمائة بالمدينة,المدينة
33,,,,, ونشا بها فحفظ القران والعمدة وغيرها وعرض في سنة ثلاث وثلاثين,
67,4.0,ربيع الثاني,,death, مات قبل ابيه بيسير في ربيع الثاني سنة سبع وستين,
862,,,,birth, ولد سنة اثنتين وستين وثمانمائة,
