year,month,month_str,day,category,match,place
25,5,جمادى الاولى,,birth, ولد في جمادى الاولى سنة خمس وعشرين,
4,4,ربيع الاخر,19.0,death, خيرا محبا للحديث واهله واضر باخرة واقعد بتربة الست زينب خارج باب النصر الى ان مات بها في ليلة التاسع عشر من ربيع الاخر سنة اربع,
826,9,رمضان,,death, مات في رمضان سنة ست وعشرين وثمانمائة,
