year,month,month_str,day,category,match,place
766.0,,,,birth, ولد سنة ست وستين وسبعمائة,
22.0,,,,death, مات سنة اثنتين وعشرين,
,,,,, عن خمس وستين سنة,
21.0,,,,death, ومات بعنتاب سنة احدى وعشرين,
