year,month,month_str,day,category,match,place
778.0,7.0,رجب,,birth, ولد في رجب سنة ثمان وسبعين وسبعمائة بمكة,مكة
800.0,,,,, ثم ارتحل الى القاهرة فاخذ بها في سنة ثمانمائة,
802.0,,,,qaraa, ابي الفتح البلقيني ولازمه كثيرا والبدر الطنبذي واجازوه ظنا بالافتاء والتدريس ومما قراه على البلقيني السنن لابي داود في سنة اثنتين وثمانمائة,
99.0,,,,, ودخل اليمن غير مرة منها سنة تسع وتسعين,
808.0,,,,death, وفيها مات ابوه وفي سنة ثمان وثمانمائة,
13.0,,,,, وما فاته الحج في كلتيهما ثم في سنة ثلاث عشرة,
29.0,,,,, تعز مرارا وتدريس المظفرية والسيفية وغيرهما وخيلوا منه صاحب اليمن مع ان كبير امرائه البدر بن زياد الكاملي المتوفي سنة تسع وعشرين,
,,,,, ورجع الى مكة فاقام بها متعللا بالباسور نحو نصف سنة,
25.0,12.0,ذي الحجة,21.0,death, حتى مات في ليلة الاحد حادي عشرين ذي الحجة سنة خمس وعشرين,
