year,month,month_str,day,category,match,place
820,,,,birth, ولد في سنة عشرين وثمانمائة بتتا,تتا
49,End of,اخر,,birth, هو المتوجه لمكة بالاعلام برضى الظاهر جقمق عن السيد بركات بن حسن وطلبه او ولده ليقابل وذلك في اواخر سنة تسع واربعين,
80,,,,, التجاريد وغيرها وصار النظر اليه من الملك والدوادار فما وسعه الا الاستئذان في السفر لمكة فتوجه اليها في موسم سنة ثمانين,
81,2,صفر,17.0,death, وعزم على الاستيطان بمكة فلم يلبث ان مات في عشاء ليلة الاثنين سابع عشر صفر سنة احدى وثمانين,
65,1,محرم,,birth, طقزدمر وكذا تزوجه زوجة لنائب الشام اظنه جانم وولدت له ثم تزوج فاطمة ابنة الشرفي يحيى بن الملكي في المحرم سنة خمس وستين,
