year,month,month_str,day,category,match,place
791,,,,birth, المحب محمد واخو الولوي عبد الله والشهاب احمد وعم النجم واخوته ويعرف كل منهم بابن قاضي عجلون وجده ولد سنة احدى وتسعين وسبعمائة,
90,,,,death, كثير التودد والمكارم طارحا للتكلف وكان يحكي ان والده كان صديقا للقاضي برهان الدين بن جماعة فلما مات في سنة تسعين,
72,1.0,محرم,12.0,death, مات في يوم الاحد ثاني عشري المحرم سنة اثنتين وسبعين,
