year,month,month_str,day,category,match,place
837,1.0,محرم,,birth, ولد في المحرم سنة سبع وثلاثين وثمانمائة بالمحلة,المحلة
78,,,,birth, وسمع مني مع ولديه في سنة ثمان وسبعين,
