year,month,month_str,day,category,match,place
31,,,,death, ابنة طلحة الهتار ماتت سنة احدى وثلاثين,
817,,,,birth, ولدت قبل العشرين قيل سنة سبع عشرة وثمانمائة,
96,3.0,ربيع الاول,,death, ماتت في اثناء ربيع الاول سنة ست وتسعين,
