year,month,month_str,day,category,match,place
33.0,7.0,رجب,,death, مات في اول رجب سنة ثلاث وثلاثين,
730.0,,,,birth, ولد في نحو سنة ثلاثين وسبعمائة,
,,,,death, ومات عن نحو مائة سنة,
