year,month,month_str,day,category,match,place
,,,10.0,, بالتفسير يستحضر من ابن عطية ويحضر دروس البرهاني بن ظهيرة وقطن المدينة ايضا سنين ثم انقطع بمكة نحو خمس عشرة سنة,
82.0,9.0,رمضان,10.0,death, حتى مات بها في ضحى يوم الاثنين عاشر رمضان سنة اثنتين وثمانين,
53.0,,,,death, وهو ابن ست وستين وابوه ممن ولي القضاء بزواوة ومات تقريبا سنة ثلاث وخمسين,
,,,,, او التي قبلها عن ثلاث وستين سنة,
