year,month,month_str,day,category,match,place
93,,,,samia, وسمع علي الشهاب بن الناصح في سنة ثلاث وتسعين,
808,,,,death, وكان له المام بالعلم ومحبة فيه قدم مكة في السنة التي مات فيها صاحبه ابن غراب سنة ثمان وثمانمائة,
9,3.0,ربيع الاول,,death, وحصل له زمن الحج مرض تعلل به حتى مات في ربيع الاول سنة تسع,
