year,month,month_str,day,category,match,place
745.0,,,,birth, ولد في سنة خمس واربعين وسبعمائة,
,End of,اخر,,, ثم ولي قضاء الشافعية بدمشق ايضا بعد الوقعة مرة بعد اخرى سنة,
88.0,,,,, قال ابن حجي في حوادث سنة ثمان وثمانين,
7.0,5,جمادى الاولى,,death, مات معزولا في اول جمادى الاولى سنة سبع,
776.0,,,,birth, ولد تقريبا سنة ست وسبعين وسبعمائة ببعلبك,بعلبك
60.0,,,,death, ومات قريبا من سنة ستين,
