year,month,month_str,day,category,match,place
788,10.0,شوال,18.0,birth, ولد في ثامن عشر شوال سنة ثمان وثمانين وسبعمائة,
2,,,,, وعرض في سنة اثنتين,
12,,,,, وقال في سنة اثنتي عشرة,
19,3.0,ربيع الاول,3.0,death, وناب في القضاء ولكنه لم يعمر بل مات في ليلة السبت ثالث ربيع الاول سنة تسع عشرة,
33,,,,death, قبل ان يتكهل وقال لي الجلال ابن اخيه انه مات في حياة ابيه في طاعون سنة ثلاث وثلاثين,
8,,,,, ووفاة ابيه سنة ثمان,
