year,month,month_str,day,category,match,place
33,,,,death, له فلما مات صار جمدارا عند المؤيد ثم ناب بعده في تقدمة المماليك ثم نقله الاشرف الى التقدمة نفسها في سنة ثلاث وثلاثين,
56,10.0,شوال,,death, لممالاته مع العزيز ثم اطلقه ورسم له بالاقامة بالمدينة النبوية ثم اذن له بالرجوع الى القاهرة حتى مات في شوال سنة ست وخمسين,
