year,month,month_str,day,category,match,place
2,7.0,رجب,,death, مات في رجب بعيد يوم الخميس ثاني عشرية سنة اثنتين,
3,,,,death, ان هذا مات في سنة ثلاث,
44,,,,birth, انه ولد سنة اربع واربعين,
