year,month,month_str,day,category,match,place
43.0,,,,, وحج في موسم سنة ثلاث واربعين,
44.0,3.0,ربيع الاول,,death, ومات في يوم الاحد منتصف ربيع الاول سنة اربع واربعين,
,,,,death, مات عن نحو السبعين بدمشق وكان يوصف بدين وعفة وحظي في الدولة المؤيدية ثم الاشرفية وكان يقدم في كل سنة,
