year,month,month_str,day,category,match,place
833,1.0,محرم,,birth, ولد في يوم الجمعة منتصف المحرم سنة ثلاث وثلاثين وثمانمائة بظاهر,ظاهر
64,,,,death, البقاعي بعد قوله انه لازم ابا الفضل المغربي وانتفع به ونظم ونثر وتقدم في الفنون ومات له في طاعون سنة اربع وستين,
70,,,,, وقد حج وجاور غير مرة منها في سنة سبعين,
94,4.0,ربيع الثاني,,death, معه من الركوب وصار ملقى في بيته بحيث تناقص حاله وتعطلت اكثر جهاته وكاد ان يمل حتى مات في ربيع الثاني سنة اربع وتسعين,
