year,month,month_str,day,category,match,place
770,,,,birth, ولد سنة سبعين وسبعمائة,
68,,,,, ورايت من قال سنة ثمان وستين,
75,,,,death, وان اباه مات سنة خمس وسبعين,
48,5.0,جمادى الاولى,6.0,death, مات في يوم الجمعة سادس جمادى الاولى سنة ثمان واربعين,
