year,month,month_str,day,category,match,place
755,,,,birth, ولد تقريبا سنة خمس وخمسين وسبعمائة بالقاهرة,القاهرة
70,,,,qaraa, اكثر عن الزين العراقي في فنون الحديث وغيرهما وكتب الخط الحسن المتقن وطلب قديما بحيث وجدت قراءته في الصحيح سنة سبعين,
39,6.0,جمادى الثانية,19.0,death, مات وقد تغير بالنسبة لما كان قليلا في يوم الاحد تاسع عشر جمادى الثانية سنة تسع وثلاثين,
20,,,,death, ومات بها في سنة عشرين,
