year,month,month_str,day,category,match,place
721,7,رجب,,death, الاعلى قيل انه كان يقال له العريان ممن اخذ عنه ابو القسم عبد العزيز المعربي المالكي المراغي ومات في رجب سنة احدى وعشرين وسبعمائة,
76,9,رمضان,7.0,death, مات في يوم الاحد سابع رمضان سنة ست وسبعين,
