year,month,month_str,day,category,match,place
732,,,,birth, ولدت سنة اثنتين وثلاثين وسبعمائة,
13,3,ربيع الاول,,death, ماتت في يوم السبت من العشر الاول من ربيع الاول سنة ثلاث عشرة,
2,End of,اخر,,death, وذكرها في موضع اخر على الصواب وهي عند المقريزى في عقوده ولكونه لم يعلم وقت موتها قال ماتت بعد سنة اثنتين,
