year,month,month_str,day,category,match,place
40.0,,,,birth, ولد سنة اربعين,
22.0,End of,اخر,,death, البشيري مدة اخرى الى ان استقل البشيري بالوزارة فانفرد هذا الى قبيل موته بدون السنة وقد احضره المؤيد في سنة اثنتين وعشرين,
,,,,birth, ليحاسب الهروي على ما اجتاحه من اموال القدس والخليل فساله عن مولده فقال لي الان اثنان او ثلاث وثمانون سنة,
26.0,,,,death, مات وقد اسن وارتعش مفصولا في سنة ست وعشرين,
