year,month,month_str,day,category,match,place
27,,,,death, فلما مات وذلك في سنة سبع وعشرين,
62,,,,, توقفه في ذلك ثم رقاه للتقدمة فعظم وضخم ونالته السعادة ثم عزله الاشرف اينال ثم اعيد ببذل وحج في سنة اثنتين وستين,
65,6.0,جمادى الاخرة,,death, ولم يلبث ان مات في جمادى الاخرة سنة خمس وستين,
77,10.0,شوال,,death, مات فجاة في شوال سنة سبع وسبعين,
