year,month,month_str,day,category,match,place
,4,ربيع الثاني,,death, مات في ربيع الثاني سنة,
3.0,7,رجب,,death, مات في رجب سنة ثلاث,
21.0,7,رجب,,, وبها نشا ثم ارتحل بعد موت ابويه في رجب سنة احدى وعشرين,
