year,month,month_str,day,category,match,place
802.0,,,,birth, ولدت تقريبا سنة اثنتين وثمانمائة,
,,,,birth, وحجت مع ولدها مرتين جاورت في الثانية منهما بعض سنة,
79.0,4.0,ربيع الثاني,,death, ماتت في ربيع الثاني سنة تسع وسبعين,
