year,month,month_str,day,category,match,place
764.0,,,,birth, ولد سنة اربع وستين وسبعمائة,
67.0,,,,samia, او قبلها بقليل وامه فاطمة ابنة يعقوب الكوراني وسمع من العز بن جماعة بمكة في سنة سبع وستين,
23.0,5,جمادى الاولى,,death, مات في جمادى الاولى سنة ثلاث وعشرين,
769.0,,,,birth, ولد سنة تسع وستين وسبعمائة بمكة,مكة
,4,ربيع الاخر,,samia, والنشاوري وعلي النويري وغيرهم ودخل القاهرة غير مرة فسمع من التنوخي وابن الشيخة والحلاوي وطائفة بل سمع بها في ربيع الاخر من سنة,
27.0,End of,اخر,,, الزرندي والقيراطي واحمد بن سالم المؤذن في اخرين وتكرر دخوله لبلاد اليمن طلبا للرزق حتى كانت منيته بها في سنة سبع وعشرين,
