year,month,month_str,day,category,match,place
86.0,1.0,محرم,2.0,death, مات في اواخر ليلة الاحد ثاني المحرم سنة ست وثمانين,
,,,,death, مات بمكة عن بضع وخمسين وهو هذا فيحرر مقدار سنة,
