year,month,month_str,day,category,match,place
780,,,,birth, ولد بعد سنة ثمانين وسبعمائة بالنحرارية,النحرارية
744,,,,, القرن بيسير على قاضي النحرارية البرهان ابراهيم بن احمد بن البزاز الانصاري الشافعي بسماعه له على ابن جابر الوادياشي سنة اربع واربعين وسبعمائة,
25,,,,, وحج في سنة خمس وعشرين,
61,5,جمادى الاولى,,death, مات في جمادى الاولى سنة احدى وستين بالنحرارية,النحرارية
68,End of,اخر,,death, مات اما في اواخر ذي القعدة او اوائل الذي يليه سنة ثمان وستين,
