year,month,month_str,day,category,match,place
838.0,,,,birth, ولد في اوائل سنة ثمان وثلاثين وثمانمائة بمنزلنا,منزلنا
,9.0,رمضان,,qaraa, كل ذلك مع مزيد العقل وجودة الفهم والمداومة على التلاوة وطراوة قراءته والقيام بالمدرسة المنكوتمرية في رمضان كل سنة,
92.0,,,,birth, اكثر ذلك وال امره الى ان اعرض بكليته عنها ولم اطرافه ثم سافر معي هو وولده وعيالهما في موسم سنة اثنتين وتسعين,
93.0,,,,, وفي غضون هذا سافر لجدة فدام بها متعللا ثم عاد فاستمر حتى حج ثم سافر راجعا لبلده صحبة ركب سنة ثلاث وتسعين,
94.0,3.0,ربيع الاول,,death, بوفاة اخينا الثالث فتزايد انحطاطه ودخل القاهرة فدام بها بقية المحرم وصفر وهو لذلك الى ان مات في مستهل ربيع الاول سنة اربع وتسعين,
