year,month,month_str,day,category,match,place
763,,,,birth, ولد سنة ثلاث وستين وسبعمائة بمكة,مكة
32,11.0,ذي القعدة,4.0,death, ومات في ظهر يوم الجمعة رابع ذي القعدة سنة اثنتين وثلاثين بمكة,مكة
60,,,,birth, وارخ مولده سنة ستين,
