year,month,month_str,day,category,match,place
763,,,,birth, ولد في سنة ثلاث وستين وسبعمائة,
805,,,,, وولي قضاء المالكية بالقدس في سنة خمس وثمانمائة,
38,5.0,جمادى الاولى,,death, مات في جمادى الاولى سنة ثمان وثلاثين,
807,,,,death, وقال ابن ابي عذيبة ان والده سليمان مات في سنة سبع وثمانمائة,
