year,month,month_str,day,category,match,place
20.0,12.0,ذي الحجة,,birth, ولدت في اواخر ذي الحجة سنة عشرين,
29.0,,,,ijaza, واجاز لها في سنة تسع وعشرين,
40.0,8.0,شعبان,,, فما بعدها جماعة وتزوجها ابو السعادات بن ظهيرة في شعبان سنة اربعين,
,,,,birth, فولدت له عبد الكريم الرافعي وزينب ثم طلقها بعد الخمسين بيسير فتزوجها الامير محمد بن اينال في سنة,
56.0,,,,, ابع وخمسين فاقمت معه اياما ثم تزوجها الفخر بن ذؤيب المصري في سنة ست وخمسين,
76.0,11.0,ذي القعدة,18.0,death, وانا بمكة فحملت منه واسقطت ومات عنها ودخلت القاهرة مرتين فماتت في عودها من ثانيتهما في ثامن عشر ذي القعدة سنة ست وسبعين بالقرب,القرب
