year,month,month_str,day,category,match,place
1,,,,birth, الدمشقي الاصل المكي المولد والدار ابن اخت احمد الدوري وشيخ الفراشين بها ووالد عمر ويلقب بيسق لكونه ولد في سنة احدى,
19,,,,death, احمد ونزل له خاله احمد بن عبد الله الدوري الفراش بالحرم الشريف عن وظيفة الفراشة قبل موته بقليل في سنة تسع عشرة,
46,10.0,شوال,,, ولي مشيخة الفراشين به وامانة الزيت والشمع بعد موت نور الدين على ابن احمد بن فرح الطبري مولاهم في شوال سنة ست واربعين,
65,4.0,ربيع الاخر,,death, واستمر حتى مات في ربيع الاخر سنة خمس وستين بمكة,مكة
