year,month,month_str,day,category,match,place
808,,,,ijaza, اجاز لها في سنة ثمان وثمانمائة,
793,,,,death, والجمال بن ظهيرة بل سمعت على ابى الحسن بن سلامة جزء القزاز اجازت لنا وخلف سيدها بعد موته في سنة ثلاث وتسعين وسبعمائة,
50,10.0,شوال,,death, وماتت فجاة في شوال سنة خمسين بمكة,مكة
