year,month,month_str,day,category,match,place
815,,,,birth, ولد سنة خمس عشرة وثمانمائة بمدينة,مدينة
36,,,,laqiya, العزى وكذا اخذ المتوسط والجاربردي وغيرهما عن الجلال محمد بن العز الحلوائي وكتب المنسوب وارتحل فلقي البساطي بحلب في سنة ست وثلاثين,
42,,,,death, مما وراء النهر مثل هذا الشاب ثم انه لم يتيسر له دخول القاهرة الا في مرض موته وذلك في سنة اثنتين واربعين,
81,3.0,ربيع الاول,8.0,death, ورجع وهو متوعك بحيث اشرف اذ ذاك على الوفاة ثم عوفي واقام مدة الى ان مات في يوم الاحد ثامن ربيع الاول سنة احدى وثمانين,
