year,month,month_str,day,category,match,place
809,,,,birth, ولد كما اخبرني به في سنة تسع وثمانمائة,
15,,,,, وكذا نقله غيري عنه وانه في اوائلها وزعم البقاعي انه اخبره بانه في حدود سنة خمس عشرة,
44,,,,, الى غزة ثم الى الرملة ثم الى بيت المقدس ثم الى الشام ثم الى القاهرة ومكة وجاور بها في سنة اربع واربعين,
36,,,,, وعقد مجلس الوعظ قديما من سنة ست وثلاثين,
70,6.0,جمادى الثانية,16.0,death, الى ان تعلل من يده من وقعة في الحمام كسرت منها رجله فيما قيل ثم مات في ليلة الاربعاء سادس عشري جمادى الثانية سنة سبعين,
78,5.0,جمادى الاولى,,death, مات بمكة في جمادى الاولى سنة ثمان وسبعين,
