year,month,month_str,day,category,match,place
60.0,,,,birth, ولد في سنة ستين,
58.0,,,,birth, وقيل كما قراته بخط ولده سنة ثمان وخمسين بحبراض,حبراض
36.0,,,,, وحج مرارا وزار بيت المقدس في سنة ست وثلاثين,
36.0,,,,, وكان اماما عالما دينا جليلا فقيها شيخ الشافعية في بلده بلا مدافع كما وصفه شيخنا في حوادث سنة ست وثلاثين,
,,,,, من انبائه تصدى لنشر العلم خمسين سنة,
48.0,5.0,جمادى الاولى,,death, ومات بعد ان اضر واقبل على العبادة والخير في ليلة الجمعة ثامن عشرى جمادى الاولى سنة ثمان واربعين بطرابلس,طرابلس
