year,month,month_str,day,category,match,place
750,,,,birth, ولد في سنة خمسين وسبعمائة,
9,4.0,ربيع الاخر,,death, ومات في ربيع الاخر سنة تسع,
811,,,,, هكذا قال في القسم الثاني من معجمه واما في القسم الاول فقال في سنة احدى عشرة وثمانمائة,
9,,,,, وفي سنة تسع,
51,,,,birth, ذكره في انبائه وجزم بانه ولد سنة احدى وخمسين,
54,,,,, وانه حضر على ابن الخباز في الثالثة سنة اربع وخمسين,
9,4.0,ربيع الاخر,,death, وذكره المقريزي في عقوده وجزم بانه مات في ربيع الاخر سنة تسع,
11,4.0,ربيع الاخر,,death, قال وقد ولي ابوه وجده واخوه القضاء واعاده وجزم بانه مات في ربيع الاخر سنة احدى عشرة,
