year,month,month_str,day,category,match,place
773,,,,birth, ولد في سنة ثلاث وسبعين وسبعمائة,
34,,,,, ودخل القاهرة في سنة اربع وثلاثين,
36,,,,death, واخذوا عنه ثم رجع الى بلده فلم يلبث ان مات وذلك في سنة ست وثلاثين,
31,,,,, وكتب بخطه في سنة احدى وثلاثين,
35,,,,qaraa, بانه قرا واشتغل وجد واجتهد حتى صار احد ائمة الدنيا في المعقولات وحل المشكلات واقرائها وانه قدم بيت المقدس في سنة خمس وثلاثين,
37,,,,death, وبالجملة فكان فريدا في معناه ورجع الى بلاده فاقام بها حتى مات في اثناء سنة سبع وثلاثين,
36,6.0,جمادى الاخرة,,death, ومات بجزيرة ابن عمر في جمادى الاخرة سنة ست وثلاثين,
