year,month,month_str,day,category,match,place
819.0,10.0,شوال,4.0,birth, ولد في رابع شوال سنة تسع عشرة وثمانمائة بالمدرسة,المدرسة
29.0,,,,, ايضا على الزين الزركشي صحيح مسلم وعلى ابي عبد الله بن المصري سنن ابن ماجة وعلى الشمس الشامي في سنة تسع وعشرين,
,,,,, ذلك وعلى ابن ناظر الصاحبة وابن الطحان والعلاء بن بردس بالقاهرة ومن البرهان الحلبي بها حين كان مع ابيه سنة,
63.0,,,,death, ودخل بعد موته الشام غير مرة واخذ بها في سنة ثلاث وستين,
89.0,1.0,محرم,4.0,death, مات في ليلة رابع المحرم سنة تسع وثمانين بمنزله,منزله
