year,month,month_str,day,category,match,place
728.0,,,,birth, بن ايبك بن عبد الله علاء الدين التقصباوي الناصري الدمشقي الاديب ولد سنة ثمان وعشرين وسبعمائة,
3.0,,,,death, ذكره ابن خطيب الناصرية وارخ موته في سنة ثلاث,
1.0,3.0,ربيع الاول,,, وقيل في ربيع الاول سنة احدى,
1.0,3.0,ربيع الاول,,death, مات في ربيع الاول سنة احدى,
,,,,, وله ثمان وسبعون سنة,
