year,month,month_str,day,category,match,place
,,,,birth, ولد سنة,
,,,,death, احدة عشرة وثمانمائة بالقاهرة ومات ابوه وهو ابن سنة,
37.0,12.0,ذي الحجة,,ijaza, واجاز له باستدعاء ابن فهد المؤرخ بذي الحجة سنة سبع وثلاثين,
78.0,8.0,شعبان,,death, وكان خيرا نيرا كبير الهمة كثير التواضع حسن العشرة والفتوة مات في شعبان سنة ثمان وسبعين,
