year,month,month_str,day,category,match,place
753,,,,samia, سمع من العز بن جماعة والفخر النويري في سنة ثلاث وخمسين وسبعمائة,
6,11.0,ذي القعدة,,death, وخدم غير واحد من امراء مكة ومات في ذي القعدة سنة ست بحمضة,حمضة
2,3.0,ربيع الاول,,death, مات في ربيع الاول سنة اثنتين,
