,index,value_counts
2199,لتمرلنك,1
2164,أبويه,1
2162,ابشيه,1
2229,ك+ جازان,1
2113,الكهف,1
2127,والقراات,1
2126,أم صلح,1
2125,خوند أم أنوك,1
2124,بالطوغانية,1
2123,باللنكية,1
2122,باب الناصر,1
2121,بالمستنصرية,1
2120,مصرمن,1
2119,مستنصريتها,1
2118,النصارى,1
2117,باعونة,1
2116,السلامى,1
2115,س+ يوط,1
2114,واخميم,1
2112,فولاد,1
2161,ك+ أريحا,1
2111,قلعة الرها,1
2110,السلحدار,1
2109,الشويكة,1
2108,الاقصرائي,1
2107,كعب الاحبار,1
2106,سبط الشنشي,1
2105,قلا,1
2104,البهنسية,1
2103,بهستا,1
2102,وجرباش,1
2101,البهلوان,1
2100,حاج المحمل,1
2099,الفساقي,1
2631,دار التفاح,1
2128,ك+ زل الناصري,1
2129,سرميناشتغل,1
2130,بالازيرق,1
2131,وباعون,1
2160,باب سر الصالحية,1
2159,السرب,1
2158,بالبدرية,1
2157,زنبيل,1
2156,بفلاميا,1
2155,بالدملوه,1
2154,النقاب,1
2153,بالسيوفية,1
2152,الساهرة,1
2151,المحالب,1
2150,اليونسية,1
2149,باب جيرون,1
2148,بالبحرارية,1
2147,كفة,1
2146,أحد,1
2145,وبداريا,1
2144,ضفادع,1
2143,نحله,1
2142,بالخانقاه السرياقوسية,1
2141,بمراغة,1
2140,الخياط,1
2139,بالاحساد,1
2138,بالسنجارية,1
2137,بصرفند,1
2136,صرفند,1
2135,عود,1
2134,بالخرية,1
2133,بالقفيلينسبة,1
2132,بمنوفوقرا,1
2228,يشبك جن,1
2230,الافرم,1
2363,السليمانية,1
2315,بحصكفا,1
2329,لدوماط,1
2328,بسلماس,1
2327,بالصيرمية,1
2326,بائشام,1
2325,بسودون,1
2324,أفلاطون,1
2323,سراي بركة,1
2322,لتتا,1
2321,بنى غمرين,1
2320,الأعفر,1
2319,تلعفر,1
2318,بابيورد,1
2317,بدران,1
2316,لصافور,1
2314,الجزيرة القبلية,1
2298,بغا الشمسي,1
2313,سرسة,1
2312,زاوية القادرية,1
2311,لكلبرجة,1
2310,ببيرم خجا,1
2309,سبيلا,1
2308,بالفناري,1
2307,الاستادراية,1
2306,طنبذي,1
2305,بحر الظلمات,1
2304,البطحاء,1
2303,يمن,1
2302,آخر العقيبة,1
2301,بالقحزية,1
2300,باب البرقية,1
2330,عين حب,1
2331,توريز,1
2332,باب حزودة,1
2333,ابن رسلان,1
2362,ثالث,1
2361,هسنا,1
2360,رامست,1
2359,بزببيد,1
2358,القلمطانية,1
2357,الحجر الأسود,1
2356,أمليه,1
2355,أجناد,1
2354,مسه بن سلسل,1
2353,الجبيل,1
2352,لبان,1
2351,حسن,1
2350,باعون,1
2349,بشردمة,1
2348,جرجرا,1
2347,الحمرية,1
2346,جاوز,1
2345,الجراونة,1
2344,عاتكة,1
2343,جيحون,1
2342,أو,1
2341,الطواحين,1
2340,خولان الرازحي,1
2339,بابشيط,1
2338,وطنان,1
2337,رمله,1
2336,النفيس,1
2335,وطولقة,1
2334,بلوك,1
2299,الشمام,1
2297,الرجع,1
2231,صافيتا,1
2247,ك+ دمشق,1
2262,يعقوب,1
2261,مرجان,1
2260,جوهر النوروزي,1
2259,الحبوش,1
2258,المنجكي,1
2257,كنفوش,1
2255,جزيرة قبرس,1
2254,بدر والينبع,1
2253,نخل,1
2252,عيداب,1
2251,الخرازين,1
2250,بسنيكة,1
2249,زبيري,1
2248,بمشدالة,1
2246,تحنف,1
2296,منية القط,1
2245,المقام,1
2244,والمنجكية,1
2243,الشركسية,1
2242,الفتنة,1
2241,تائها,1
2240,الدملوه,1
2239,الطريق الجديدة,1
2238,وكؤبنان,1
2237,الأفضلية,1
2236,بحر المالح,1
2235,دولة الأشرف,1
2234,تلي,1
2233,سودون التركماني,1
2232,بقراقاش,1
2263,مثناة,1
2264,بالدقهلية,1
2265,أم,1
2266,بالعلاقمة,1
2295,مغيلة,1
2294,كاللالي,1
2293,نظم,1
2292,العريان,1
2291,رمش,1
2290,وواسط,1
2289,الاقبغاوية,1
2288,استادارا,1
2287,سرور,1
2286,النوروزي,1
2285,بطبلخاناه,1
2284,قطلي,1
2283,دمرشاس,1
2282,كبيش,1
2281,وبيبرس,1
2280,بني منجا,1
2279,الرستن,1
2278,باب القلة,1
2277,بقراسقل,1
2276,جارقطلو,1
2275,بساجورا,1
2274,ودوركي,1
2273,جهان كير,1
2272,وارزنكان,1
2271,جهانشاه,1
2270,حمام جندر,1
2269,بالمقسي,1
2268,بردين,1
2267,منية عامل,1
2630,اطلاب,1
3145,بالرحمانية,1
2632,ديروطيا,1
2984,الحريم,1
2998,الراكز,1
2997,طوخ مازي,1
2996,بطيخ,1
2995,باب السلسلة,1
2994,طوغان قيز,1
2993,صحراء,1
2992,مدوكال,1
2991,مخلاف,1
2990,سودون الظريف,1
2989,سودون الظاهري,1
2988,قراسقل,1
2987,الاينالي,1
2986,الظاهري,1
2985,قراقاش,1
2983,قندوره,1
2967,عمره,1
2982,أقطاع,1
2981,خوند,1
2980,بقندورة,1
2979,طما,1
2978,أتأبك,1
2977,المرقب,1
2976,الآمرة,1
2975,المعرانة,1
2974,وخوارزم,1
2973,برقوق,1
2972,خزانة شمائل,1
2971,منشية,1
2970,بالمسرطن,1
2969,شقرون,1
2999,السلحدارية,1
3000,دواداره,1
3001,للبيبرسية,1
3002,ذواد,1
3031,طبنا,1
3030,حوث,1
3029,بيت نوروز,1
3028,بتغري,1
3027,والمراغي,1
3026,بالعاشورية,1
3025,أم سليمان,1
3024,مسحرا,1
3023,شرباص,1
3022,رساع,1
3021,الهبيرة,1
3020,اطمش,1
3019,كيهك,1
3018,بابه,1
3017,وهتور,1
3016,توت,1
3015,بشنس,1
3014,برمودة,1
3013,برمهات,1
3012,الحرور,1
3011,وبؤون أبيب,1
3010,أمشير,1
3009,دنديل,1
3008,مزورة,1
3007,تامستا,1
3006,تمتام,1
3005,بزرزرا,1
3004,المراوعة,1
3003,الكدرا,1
2968,صهرد,1
2966,صفوان,1
3033,ساحل,1
2917,عازب,1
2931,تمام,1
2930,والابناسية,1
2929,بعلجد,1
2928,طقتمش,1
2927,المدرج,1
2926,منية عساس,1
2925,بيت وجيه,1
2924,حوشهم,1
2923,سلار,1
2922,أتراك,1
2921,الفراق,1
2920,بني سلسبيل,1
2919,المناوات,1
2918,وبانبابة,1
2916,اشمون الرمان,1
2965,شرباش,1
2915,مهملات,1
2914,المهدوي,1
2913,منية حديد,1
2912,حماد,1
2911,العباس,1
2910,الكداشين,1
2909,العصياتي,1
2908,بيسوس,1
2907,الزين,1
2906,والجانبكية,1
2905,الفرحانية,1
2904,اتريس,1
2903,كاليكوت,1
2902,سفط رشيد,1
2932,والزنجيلية,1
2933,رازنان,1
2934,والقراسنقورية,1
2935,ببلادلار,1
2964,قماش,1
2963,الجمدار,1
2962,والخشابين,1
2961,ومازندران,1
2960,عراق العجم,1
2959,المويدية,1
2958,تل بسطه,1
2957,منية الشيرج,1
2956,طرآ,1
2955,باحسيتا,1
2954,وبالبشتيلية,1
2953,مردان,1
2952,العصرونية,1
2951,بالزنكلونية,1
2950,والقشتمرية,1
2949,والخاصكية,1
2948,والميمونية,1
2947,بالطازية,1
2946,بالبردبكية,1
2945,الوسطي,1
2944,بالزبيري,1
2943,للصالحية,1
2942,أفيون,1
2941,العرب,1
2940,الصالح,1
2939,المزجاجة,1
2938,بمنشية المهراني,1
2937,أباريق,1
2936,الشعر,1
3032,البريد,1
3034,دله,1
2900,بكتمر الحاجب,1
3118,وادي الهدة,1
3132,المرادنيين,1
3131,وبالاشرفية,1
3130,التربة الدوادارية,1
3129,ارزنجان,1
3128,الحنفية,1
3127,وحبراض,1
3126,كفر الماء,1
3125,كسنباط,1
3124,السلط,1
3123,السويفي,1
3122,الطويل,1
3121,خلة,1
3120,خازنة,1
3119,سنيات,1
3117,وكاليكوت,1
3101,زاده,1
3116,المظفرية,1
3115,والسيفية,1
3114,المعلى,1
3113,النصرانية,1
3112,البحري,1
3111,نيروز,1
3110,بالكعكيين,1
3109,سابوري,1
3108,حرير,1
3107,الشافعي,1
3106,خندق المطرية,1
3105,أهلكناها,1
3104,الحرير,1
3103,بطوس,1
3133,والتكرور,1
3134,كالكوط,1
3135,المملكتين,1
3136,نمسوية,1
3165,فيروز,1
3164,طب,1
3163,مصرنا,1
3162,سوق الغنم,1
3161,الجمالية اليوسفية,1
3160,الميراث,1
3159,اليمنة,1
3158,بكتمر,1
3157,درب النيدي,1
3156,دار السلام,1
3155,شأوه,1
3154,لبجيلة,1
3153,تكتيب,1
3152,الحجازي,1
3151,الماليكة,1
3150,الدكة,1
3149,البكحري,1
3148,بني شيبه,1
3147,مسراتا,1
3146,بالشرجة,1
2097,وسلحدارا,1
3144,تربة بني فهد,1
3143,نخيلا,1
3142,السباغين,1
3141,الساقية,1
3140,بالقحماسية,1
3139,تربة بجاس,1
3138,بالقرندلية,1
3137,بنستورة,1
3102,النزاع,1
3100,المجلد,1
3035,همام,1
3051,بالحسامية,1
3065,بكالكوت,1
3064,الموازيين,1
3063,حدره,1
3062,باورمة,1
3061,المنستير,1
3060,بالمزرق,1
3059,بنى تميم,1
3058,قرآ يلوك,1
3057,المسعى,1
3056,باب المندب,1
3055,توقات,1
3054,بالميراستان,1
3053,العرابة,1
3052,بنطوبس الرمان,1
3050,المخا,1
3099,بسمدسية,1
3049,القاري,1
3048,وبالشحر,1
3047,بالقليجية,1
3046,قويق,1
3045,الداوردية,1
3044,بشيشين,1
3043,باللاحية,1
3042,ك+ البرقة,1
3041,جب,1
3040,بردس,1
3039,بيزيد,1
3038,شنين,1
3037,أسا,1
3036,مفرش,1
3066,دشت قبجاق,1
3067,الفاقوسي,1
3068,وبشبيش,1
3069,الصغير,1
3098,المالقي,1
3097,بشرا,1
3096,لبين العواميد,1
3095,زندقة,1
3094,البهنسة,1
3093,أرض عجلون,1
3092,بالبدرية اللطيفية,1
3091,المرفوع,1
3090,جعفر,1
3089,بني حرب,1
3088,بالمظفرية,1
3087,بالكلبرجية,1
3086,معلاتها,1
3085,لتليل,1
3084,الشغر,1
3083,بالستسقاء,1
3082,الناصريتين,1
3081,النارنج,1
3080,الفضائل,1
3079,جرير,1
3078,الفرنوي,1
3077,الجراير,1
3076,الملاح,1
3075,رأسه,1
3074,رمة,1
3073,لطنتدا,1
3072,غوطة دمشق,1
3071,غار,1
3070,تمساح,1
2901,بيت الشريف,1
2899,البيت الحرام,1
2633,الأربعين,1
2716,بالبديرية,1
2730,أشياء,1
2729,الخاء,1
2728,قلعة المرية,1
2727,العنبرانيين,1
2726,الأعجام,1
2725,وبالبدرية,1
2724,التربة الجانبكية,1
2723,بجروان,1
2722,السوق,1
2721,أفئدة,1
2720,بلفيا,1
2719,ماجن,1
2718,ساحل مور,1
2717,بيت هبا,1
2715,التوريزي,1
2699,حاج طرخان,1
2714,بالجعبري,1
2713,البرددارية,1
2712,أندلسيا,1
2711,قوبا,1
2710,المظهرة,1
2709,ابلستين,1
2708,ضم,1
2707,السيوفيين,1
2706,عبس,1
2705,الخندق,1
2704,النعام,1
2703,أرز,1
2702,والباريني,1
2701,والاتابكية,1
2731,إد,1
2732,إستنبول,1
2733,دهرا,1
2734,هرا,1
2763,بالجيهية,1
2762,للكانلية,1
2761,عراق العرب,1
2760,قطلو,1
2759,جبينه,1
2758,الوزيرية,1
2757,ببيبرس,1
2756,القصاعية,1
2755,ردوس,1
2754,خازنداريته,1
2753,باب سعادة,1
2752,بنفشا,1
2751,فعوجل,1
2750,والحسا,1
2749,وادي الطائف,1
2748,برج إسكندرية,1
2747,منية الذيبة,1
2746,رباطهم,1
2745,باللامية,1
2744,خليجان,1
2743,الألفيتين,1
2742,قبة النصر,1
2741,كافور,1
2740,بلبلس,1
2739,القرم,1
2738,والنحرارية,1
2737,فرجان,1
2736,القشيرية,1
2735,حومة هراة,1
2700,أسها,1
2698,الانحدار,1
2765,باب الشامية,1
2649,الخراربة,1
2663,مرج الدحداح,1
2662,ششين الكوم,1
2661,النون,1
2660,القزازين,1
2659,طبلاوة,1
2658,سواحان,1
2657,الرأس,1
2656,بسال,1
2655,التربة الدوادرية,1
2654,عداس,1
2653,نائب البلد,1
2652,ولوشا,1
2651,بالبتنون,1
2650,بالهنيدي,1
2648,بالهجران,1
2697,بفيشا الحمراء,1
2647,اللؤلؤة,1
2646,الحجرة,1
2645,بركة جناق,1
2644,الشعب الأقصى,1
2643,حب,1
2642,أبنائي,1
2641,الحمراء,1
2640,السرحة,1
2639,والابناسي,1
2638,ببانقوسا,1
2637,بمشتول الطواحين,1
2636,الخلد,1
2635,تلوانة,1
2634,الإسطبل السلطاني,1
2664,والدوادار,1
2665,بنوي,1
2666,باجهور,1
2667,المجدية,1
2696,تربة القطان,1
2695,بيت البدر,1
2694,ديمة,1
2693,بكلبرجه,1
2692,المفرانة,1
2691,آبائه,1
2690,مصردا,1
2689,بالبهرمس,1
2688,درب المآسي,1
2687,دجلة,1
2686,باب شبيكة,1
2685,بسطه,1
2684,لبقابرص,1
2683,الامشاطي,1
2682,الشامية البرانية,1
2681,طرأت,1
2680,قسطنينة,1
2679,نبتيت,1
2678,ودهتورة,1
2677,نمري,1
2676,البياطرة,1
2675,تنبوك,1
2674,بالمهجم,1
2673,بشبرا الخيمة,1
2672,جولان,1
2671,ابن شقير,1
2670,جليجان,1
2669,بورك,1
2668,وادي حج,1
2764,كسر,1
2766,بنفيا,1
2898,البيت,1
2850,المقسي,1
2864,الملكية,1
2863,الموز,1
2862,أيدي,1
2861,الجبل المقطم,1
2860,أرض العجم,1
2859,رنه,1
2858,لبليبسة,1
2857,السنبكية,1
2856,لوط,1
2855,أمن سهل,1
2854,بجلجوليا,1
2853,منية راضي,1
2852,ببابزيا,1
2851,ببلطيم,1
2849,الشادبختية,1
2833,قبقاب,1
2848,الحسانية,1
2847,صرد,1
2846,عصارة,1
2845,بدسوق,1
2844,قعيقعان,1
2843,لششين الكوم,1
2842,الأخيلة,1
2841,أبي خراش,1
2840,ديماس,1
2839,عنبريا,1
2838,أم رباط,1
2837,المنكب,1
2836,بشنفاس,1
2835,بالبسلقوني,1
2865,كسدلو,1
2866,العدول,1
2867,الساكن,1
2868,بعرمقزدربل,1
2897,بمناوهل,1
2896,بوردان,1
2895,بتمرباي,1
2894,بالمرشدية,1
2893,هرقل,1
2892,نيل,1
2891,بطنبذي,1
2890,لدهروط,1
2889,والثغرين,1
2888,الشرف,1
2887,سودون العجمي,1
2886,المزاحمتين,1
2885,الموقعين,1
2884,أنفاسي,1
2883,بنبتيت,1
2882,الغرق,1
2881,النجم العيني,1
2880,وادي الصفراء,1
2879,إسكندر,1
2878,بداريا,1
2877,بطنتدا قولنج,1
2876,أبيات,1
2875,الوحش,1
2874,بشبير,1
2873,بريحا,1
2872,العلاقمة,1
2871,البسلقون,1
2870,باب حطه,1
2869,العبي,1
2834,بالجنيد,1
2832,المنارة,1
2767,جبن,1
2783,البشمقدار,1
2797,باب المدرج,1
2796,تجريده,1
2795,بك,1
2794,جارقطلي,1
2793,بلباي,1
2792,قجاجق,1
2791,وادكو,1
2790,وطنبدا,1
2789,تريز,1
2788,مصلي,1
2787,قانباك,1
2786,الزيات,1
2785,الاشتغال,1
2784,الاشرفة,1
2782,بالسوكة,1
2831,بالبادرائية,1
2781,جركسي,1
2780,شاه,1
2779,كوم الجارح,1
2778,البادرية,1
2777,خانكاه,1
2776,قبرص,1
2775,البوشي,1
2774,وقبا,1
2773,ملوية,1
2772,أقفاص,1
2771,الأوسط,1
2770,بولاق قطنه,1
2769,فاسكور,1
2768,سفط ألحنا,1
2798,بطنبدا,1
2799,شاكر,1
2800,بالريدانية,1
2801,بقانم,1
2830,سوق طيلان,1
2829,أمة,1
2828,بجويم,1
2827,بني سرح,1
2826,بالصارمية,1
2825,دسوق,1
2824,ك+ زبيد,1
2823,الدريبة,1
2822,بالاسطا,1
2821,الزعفران,1
2820,بيت أم,1
2819,البندقدارية,1
2818,اللؤلؤية,1
2817,رباط السدرة,1
2816,بدنبي,1
2815,جوشني,1
2814,بالدوادار,1
2813,والزمامية,1
2812,تركمانيا,1
2811,الشربخاناه,1
2810,الجزيرة الوسطانية,1
2809,برج السلطان,1
2808,بحر السلسلة,1
2807,نبصا,1
2806,الهلالية,1
2805,المزدلفة,1
2804,للزردخاناه,1
2803,الخازن,1
2802,الشربخاناة,1
2098,قزل,1
1583,المارستاني,1
2096,خشاش,1
1377,خراشيا,1
1391,بادمع,1
1390,وبجاية,1
1389,مزار,1
1388,بمنشية,1
1387,بحارة المنبجية,1
1386,بمرامز,1
1385,والمحالبية,1
1384,الموصلي,1
1383,صليبه,1
1382,السامرة,1
1381,جيمين,1
1380,وجويرية,1
1379,وجبرين,1
1378,باب بزاعا,1
1376,بالخواجا,1
1360,حوش السعيدية,1
1375,بحر,1
1374,حمأ,1
1373,الغور الشامي,1
1372,الجزازين,1
1371,بنشيل,1
1370,حانوت باب الشعرية,1
1369,استيوم,1
1368,القرابة,1
1367,ترخم,1
1366,وبالعذراوية,1
1365,خراج,1
1364,رحبة الايدمري,1
1363,ببكيبكة,1
1362,بالمويدية,1
1392,الخرنفش,1
1393,رمضا,1
1394,بالصاحبية,1
1395,السباع,1
1424,ذي,1
1423,أنس,1
1422,بالبردان,1
1421,بالطارمية,1
1420,بعلك,1
1419,القاسمية,1
1418,اقفهس,1
1417,بالطيلونية,1
1416,باربس,1
1415,عين بازان,1
1414,بيابة,1
1413,سمندره,1
1412,والخطارة,1
1411,مكة أوائل,1
1410,جبا,1
1409,شافعيان,1
1408,كفر بد,1
1407,سويقه المنصوري,1
1406,شنكان,1
1405,بالدماتر,1
1404,الحلاوية النورية,1
1403,بالجاولية,1
1402,تقريا,1
1401,بندر الينبوع,1
1400,والخانقاه,1
1399,القولنج,1
1398,لدابول,1
1397,طه,1
1396,ببنمسوية,1
1361,بالخشابية,1
1359,الطنبذية,1
1426,الزعازع,1
1310,أم زرع,1
1324,فأل,1
1323,نوادر,1
1322,النجرارية,1
1321,لييلات,1
1320,سلومد,1
1319,الجبرتي,1
1318,بالجانبكية,1
1317,بطيلان,1
1316,ثروان,1
1315,بالفخة,1
1314,سيدي حبيب,1
1313,بمرصفا,1
1312,كي,1
1311,صرامة,1
1309,المنحنى,1
1358,الشام البلاطنسي,1
1308,بعمريط,1
1307,تربة الناعورة,1
1306,بعدان,1
1305,إسحاق الغربية,1
1304,بطندتا,1
1303,بكرك الشوبك,1
1302,بنواج,1
1301,الناعورة,1
1300,أم دينار,1
1299,لخميا,1
1298,اللقاني,1
1297,أزبك الخارندار,1
1296,بابشويه,1
1295,وجاورحتى,1
1325,الحلاوى,1
1326,ك+ تامة,1
1327,ببحرق,1
1328,باطريا,1
1357,بالمعلاء,1
1356,خلوة,1
1355,تبر,1
1354,أيلة,1
1353,قراقجا,1
1352,قرموط,1
1351,والعشقتمرية,1
1350,بجرجرمن,1
1349,والازكوجية,1
1348,باشمون جريس,1
1347,صروخان,1
1346,ببرزة ظاهر,1
1345,التربة الظاهرية,1
1344,بالبيسير,1
1343,جبله,1
1342,خبأن,1
1341,بصرخد,1
1340,الزكاة,1
1339,خطى,1
1338,شختورا,1
1337,صلاحية المقدس,1
1336,للصغاني,1
1335,القرطبية,1
1334,انباس,1
1333,خشخاشة,1
1332,توكة,1
1331,الصيرامي,1
1330,عسكر الأشرف,1
1329,مرستان,1
1425,باحسبتا,1
1427,بييغاروس,1
1560,الجماديين,1
1511,بلارندة,1
1525,والقرافي,1
1524,رغبة الجلال,1
1523,أبا فارس,1
1522,وادي عنتر,1
1521,رفد,1
1520,آبهة,1
1519,ريبه,1
1518,الرجعة,1
1517,قيزطوغان,1
1516,الزيتون,1
1515,شاذبك,1
1514,بدجوة,1
1513,شبين القصر,1
1512,قجا السلحدار,1
1510,بارزنجان,1
1494,الشمسية,1
1509,جنينه,1
1508,بخنية,1
1507,بططر,1
1506,لططر,1
1505,بالحلفاويين,1
1504,قطج,1
1503,بركة الحبش,1
1502,التجاريد,1
1501,القرين,1
1500,باب سر,1
1499,التركي,1
1498,بيت تمربغا,1
1497,للسميساطية,1
1496,سلطنة الأشرف,1
1526,طرابس,1
1527,الشوكة,1
1528,قباب,1
1529,بالقيمرية,1
1558,الطوالع,1
1557,باستادار,1
1556,بشتك,1
1555,بشارمساح,1
1554,الضم,1
1553,جبل البقاع العزيزي,1
1552,خرت برت,1
1551,بالعادلية,1
1550,وباحسيتا,1
1549,باينال,1
1548,البحر الأخضر,1
1547,بالمزاز,1
1546,التتار,1
1545,جاز,1
1544,بتيزين,1
1543,بكمران,1
1542,ببلطا,1
1541,الأشرف الدوادارية,1
1540,الاجايز,1
1539,أحمد,1
1538,جرجة,1
1537,المقشرة,1
1536,قلعة صفد,1
1535,بلطا,1
1534,الباب الشرقي,1
1533,طحورية,1
1532,أتريب,1
1531,القباب,1
1530,أقام,1
1495,المدينة الشمسية,1
1493,الحلوانيين,1
1428,المحرق,1
1444,دير كوش,1
1458,باخميم,1
1457,تجده,1
1456,هرون,1
1455,بجبانير,1
1454,بقينبر,1
1453,بتتامن,1
1452,الحسين,1
1451,كفر طاب,1
1450,الصوفية,1
1449,بالحزامية,1
1448,اسندرية,1
1447,الفراديس,1
1446,الخيال,1
1445,ملوي,1
1443,بجوبر,1
1492,بيت حسين,1
1442,والجعرانة,1
1441,بكختار,1
1440,الشمس بن شبيب,1
1439,والامجدية,1
1438,بالسرورية,1
1437,خازندار,1
1436,برياط السدرة,1
1435,المنكو,1
1434,محج,1
1433,رباط العز,1
1432,الطب,1
1431,سبيلين,1
1430,رباطا,1
1429,بالاجايز,1
1459,أذرع,1
1460,طنجة,1
1461,باطرابلس,1
1462,بقاسيون,1
1491,بيت كبير,1
1490,صلحاء,1
1489,البرفقاسي,1
1488,الفاسي,1
1487,مروهم,1
1486,ابن النبيه,1
1485,كنيته,1
1484,كوكب الحبشية,1
1483,وبالتنكزية,1
1482,زاوية الأعاجم,1
1481,باب جياد,1
1480,باب بني شيبه,1
1479,بالكاشور,1
1478,بتاذل,1
1477,زيلع,1
1476,الطواشي,1
1475,الوادي أشي,1
1474,السمكر,1
1473,بئر رباط,1
1472,والانبابي,1
1471,الطنبدية,1
1470,رصافي,1
1469,القرمانية,1
1468,السلجوقية,1
1467,إمساك,1
1466,حيش,1
1465,اقرنصا,1
1464,بادية,1
1463,عين جالوت,1
1294,مقدشوه,1
1293,بربرا,1
1292,بالخانقاة الزمامية,1
1110,ببشبيش,1
1124,الماطيين,1
1123,بالعلائية,1
1122,الباسطية,1
1121,بصري,1
1120,بسملة,1
1119,ببسيون,1
1118,بدوينة,1
1117,قنطر السباع,1
1116,الشاعم,1
1115,حمزة,1
1114,والزبداني,1
1113,زبيدة,1
1112,باشموم طناح,1
1111,بالقرا,1
1109,بطنا,1
1093,بين,1
1108,الفتوح,1
1107,البسط,1
1106,دهروط,1
1105,السبع,1
1104,وبالقجماسية,1
1103,مشارفه,1
1102,الفضل,1
1101,بني الخابوري,1
1100,والعادلية,1
1099,روذبار,1
1098,بنى عطية الدنجاوي,1
1097,للاتابكية,1
1096,الفارعة,1
1095,الذروة,1
1125,منية العامل,1
1126,باسعرد,1
1127,بابك,1
1128,وسرياقوس,1
1157,بهنسا,1
1156,بلاد الدست,1
1155,زقاق الحجر,1
1154,بكلبرجة,1
1153,بار,1
1152,طغز,1
1151,أربة,1
1150,بيت رسو,1
1149,سوق الدريس,1
1148,جدار,1
1147,شبرا النخلة,1
1146,لازمني,1
1145,الدقماقية,1
1144,والمجدل,1
1143,الحطى,1
1142,هامدة,1
1141,سخنام,1
1140,ببزوك,1
1139,شق الثعبان,1
1138,كازرون الكازروني,1
1137,بالديلمية,1
1136,اتابكيا,1
1135,أم القرا,1
1134,رزيقا,1
1133,بيت القدس,1
1132,وفارسكورود,1
1131,بني,1
1130,وباشموم,1
1129,وصالحيتها,1
1094,خروره,1
1092,البرمون,1
1291,بالبراقية,1
1043,اشكندرية,1
1057,جمدار,1
1056,بالصلاخية,1
1055,لواثة السفطي,1
1054,بني عليبة,1
1053,بكتمر الساقي,1
1052,جبره,1
1051,الجبلة,1
1050,بتشن,1
1049,ثغر,1
1048,البوتيجي,1
1047,مكناس,1
1046,لواثا,1
1045,أرض,1
1044,بالخانقاه النجمية,1
1042,غسان,1
1091,انبيا,1
1041,ابمدة,1
1040,لقشتيل,1
1039,البابكة,1
1038,بازان,1
1037,المهحم,1
1036,الارغوانية,1
1035,لمندوة,1
1034,الشيح,1
1033,الخلاعة,1
1032,مقطم,1
1031,الغنامية,1
1030,بهمدان,1
1029,بشيشين الكوم,1
1028,العقبة الصغرى,1
1058,الكيزاني,1
1059,الأرنبية,1
1060,زكريا,1
1061,بر العجم,1
1090,بالصردي,1
1089,كائنة سوار,1
1088,صرق,1
1087,اقسنقر,1
1086,قلعة النجا,1
1085,الحصيب,1
1084,سويقه االصاحب,1
1083,زبد,1
1082,والعمادية,1
1081,الهرموز,1
1080,وبلار,1
1079,دقات,1
1078,الفيل,1
1077,بدنجية,1
1076,بالبسطيين,1
1075,بالادكاوي,1
1074,تربة الست,1
1073,الهائم,1
1072,سوق الليل,1
1071,لهيه,1
1070,جوهر,1
1069,القحمة,1
1068,بالبندقانيبن,1
1067,عقير,1
1066,كيلان,1
1065,والمزبر,1
1064,بني جماعة,1
1063,لجناج,1
1062,الكوم,1
1158,الرونق البهج,1
1159,اشبونة,1
1160,عذيبة,1
1243,بالقوصية,1
1257,بككجة,1
1256,المهراني,1
1255,طن مر,1
1254,آبار,1
1253,بفلبوي,1
1252,لازمور,1
1251,غدفكان,1
1250,وقف,1
1249,رباط خوزي,1
1248,أبي الحرم,1
1247,وسنباط,1
1246,اندراس,1
1245,التفليسى,1
1244,الاسنائي,1
1242,بالجردكية,1
1161,بالباطلية,1
1241,بالكافوري,1
1240,الحاكم,1
1239,باب الخرق,1
1238,وبيشة,1
1237,الدواخل,1
1236,الجوجري,1
1235,بقراجا,1
1234,فلوس,1
1233,بقعيقعان,1
1232,المرسينة,1
1231,بكلمش,1
1230,أسفل,1
1229,والفرحانية,1
1228,خندق,1
1258,الخيول,1
1259,العناية,1
1260,باب الفراديس الشرقي,1
1261,والجرومية,1
1290,الذهوب,1
1289,والبادرائية,1
1288,الأثرون,1
1287,والخانكاه,1
1286,مضان,1
1285,أنشأ,1
1284,الرشا,1
1283,سفط,1
1282,موطأ,1
1281,الوثائق,1
1280,ابن جوشن,1
1279,الجزرية,1
1278,للبيسرية,1
1277,رمصان,1
1276,كالياقوتية,1
1275,الأجناد,1
1274,لامو,1
1273,آخر المحرم,1
1272,لسيواس,1
1271,بقانصوه,1
1270,الجفان,1
1269,الحنك,1
1268,حرين,1
1267,والارغونية,1
1266,القناطر,1
1265,الأسمطة,1
1264,بالخانقاة البيبرسية,1
1263,بالابناسي,1
1262,بنى جماعة,1
1227,الريش,1
1226,المالكي,1
1225,سبط,1
1192,دمياط نزر,1
1190,بني سميع,1
1189,الفجل,1
1188,درب طاز,1
1187,برددارا,1
1186,الدوحة,1
1185,الظهران,1
1184,بتريم,1
1183,كانبابة,1
1182,عصفر,1
1181,البلاطنسي,1
1180,باب التوتة,1
1179,بنى النويري,1
1178,البلقيني,1
1177,يورسا,1
1176,المغازلي,1
1175,شيلاو,1
1174,ارسطاطاليس,1
1173,الحناوي,1
1172,طبر,1
1171,بجبرت,1
1170,الحوض الخراب,1
1169,أرقطاي,1
1168,هادر المعزي,1
1167,بركة الناصري,1
1166,الهرامزة,1
1165,ببلاطنس,1
1164,شهامة,1
1163,دكالة,1
1162,بيت عامر,1
1191,غار ثور,1
1193,بلقانه,1
1224,دار,1
1194,درب قراجا,1
1223,القاهر,1
